time,,,,
1.17,6.55006,53.11486,53.11486,53.11486
1.18,6.55006,53.11486,53.11486,53.11486
1.19,6.55006,53.11486,53.11486,53.11486
1.2,6.55006,53.11486,53.11486,53.11486
1.21,6.5342,53.11486,53.11486,53.11486
1.22,6.5342,53.12488,53.12488,53.12488
1.23,6.5342,53.12488,53.12488,53.12488
1.24,6.5342,53.12488,53.12488,53.12488
1.25,6.5342,53.12488,53.12488,53.12488
1.26,6.5342,53.12488,53.12488,53.12488
1.27,6.5342,53.12488,53.12488,53.12488
1.28,6.5342,53.12488,53.12488,53.12488
1.29,6.5342,53.12488,53.12488,53.12488
1.3,6.5342,53.12488,53.12488,53.12488
1.31,6.49803,53.12488,53.12488,53.12488
1.32,6.49803,53.07757,53.07757,53.07757
1.33,6.49803,53.07757,53.07757,53.07757
1.34,6.49803,53.07757,53.07757,53.07757
1.35,6.49803,53.07757,53.07757,53.07757
1.36,6.49803,53.07757,53.07757,53.07757
1.37,6.49803,53.07757,53.07757,53.07757
1.38,6.49803,53.07757,53.07757,53.07757
1.39,6.49803,53.07757,53.07757,53.07757
1.4,6.49803,53.07757,53.07757,53.07757
1.41,6.55323,53.07757,53.07757,53.07757
1.42,6.55323,53.00662,53.00662,53.00662
1.43,6.55323,53.00662,53.00662,53.00662
1.44,6.55323,53.00662,53.00662,53.00662
1.45,6.55323,53.00662,53.00662,53.00662
1.46,6.55323,53.00662,53.00662,53.00662
1.47,6.55323,53.00662,53.00662,53.00662
1.48,6.55323,53.00662,53.00662,53.00662
1.49,6.55323,53.00662,53.00662,53.00662
1.5,6.55323,53.00662,53.00662,53.00662
1.51,6.62387,53.00662,53.00662,53.00662
1.52,6.62387,53.12442,53.12442,53.12442
1.53,6.62387,53.12442,53.12442,53.12442
1.54,6.62387,53.12442,53.12442,53.12442
1.55,6.62387,53.12442,53.12442,53.12442
1.56,6.62387,53.12442,53.12442,53.12442
1.57,6.62387,53.12442,53.12442,53.12442
1.58,6.62387,53.12442,53.12442,53.12442
1.59,6.62387,53.12442,53.12442,53.12442
1.6,6.62387,53.12442,53.12442,53.12442
1.61,6.67323,53.12442,53.12442,53.12442
1.62,6.67323,53.09306,53.09306,53.09306
1.63,6.67323,53.09306,53.09306,53.09306
1.64,6.67323,53.09306,53.09306,53.09306
1.65,6.67323,53.09306,53.09306,53.09306
1.66,6.67323,53.09306,53.09306,53.09306
1.67,6.67323,53.09306,53.09306,53.09306
1.68,6.67323,53.09306,53.09306,53.09306
1.69,6.67323,53.09306,53.09306,53.09306
1.7,6.67323,53.09306,53.09306,53.09306
1.71,6.68402,53.09306,53.09306,53.09306
1.72,6.68402,53.14939,53.14939,53.14939
1.73,6.68402,53.14939,53.14939,53.14939
1.74,6.68402,53.14939,53.14939,53.14939
1.75,6.68402,53.14939,53.14939,53.14939
1.76,6.68402,53.14939,53.14939,53.14939
1.77,6.68402,53.14939,53.14939,53.14939
1.78,6.68402,53.14939,53.14939,53.14939
1.79,6.68402,53.14939,53.14939,53.14939
1.8,6.68402,53.14939,53.14939,53.14939
1.81,6.64531,53.14939,53.14939,53.14939
1.82,6.64531,53.09072,53.09072,53.09072
1.83,6.64531,53.09072,53.09072,53.09072
1.84,6.64531,53.09072,53.09072,53.09072
1.85,6.64531,53.09072,53.09072,53.09072
1.86,6.64531,53.09072,53.09072,53.09072
1.87,6.64531,53.09072,53.09072,53.09072
1.88,6.64531,53.09072,53.09072,53.09072
1.89,6.64531,53.09072,53.09072,53.09072
1.9,6.64531,53.09072,53.09072,53.09072
1.91,6.62155,53.09072,53.09072,53.09072
1.92,6.62155,53.11723,53.11723,53.11723
1.93,6.62155,53.11723,53.11723,53.11723
1.94,6.62155,53.11723,53.11723,53.11723
1.95,6.62155,53.11723,53.11723,53.11723
1.96,6.62155,53.11723,53.11723,53.11723
1.97,6.62155,53.11723,53.11723,53.11723
1.98,6.62155,53.11723,53.11723,53.11723
1.99,6.62155,53.11723,53.11723,53.11723
2,6.62155,53.11723,53.11723,53.11723
2.01,6.57879,53.11723,53.11723,53.11723
2.02,6.57879,53.07104,53.07104,53.07104
2.03,6.57879,53.07104,53.07104,53.07104
2.04,6.57879,53.07104,53.07104,53.07104
2.05,6.57879,53.07104,53.07104,53.07104
2.06,6.57879,53.07104,53.07104,53.07104
2.07,6.57879,53.07104,53.07104,53.07104
2.08,6.57879,53.07104,53.07104,53.07104
2.09,6.57879,53.07104,53.07104,53.07104
2.1,6.57879,53.07104,53.07104,53.07104
2.11,6.62337,53.07104,53.07104,53.07104
2.12,6.62337,53.15786,53.15786,53.15786
2.13,6.62337,53.15786,53.15786,53.15786
2.14,6.62337,53.15786,53.15786,53.15786
2.15,6.62337,53.15786,53.15786,53.15786
2.16,6.62337,53.15786,53.15786,53.15786
2.17,6.62337,53.15786,53.15786,53.15786
2.18,6.62337,53.15786,53.15786,53.15786
2.19,6.62337,53.15786,53.15786,53.15786
2.2,6.62337,53.15786,53.15786,53.15786
2.21,6.52824,53.15786,53.15786,53.15786
2.22,6.52824,53.05276,53.05276,53.05276
2.23,6.52824,53.05276,53.05276,53.05276
2.24,6.52824,53.05276,53.05276,53.05276
2.25,6.52824,53.05276,53.05276,53.05276
2.26,6.52824,53.05276,53.05276,53.05276
2.27,6.52824,53.05276,53.05276,53.05276
2.28,6.52824,53.05276,53.05276,53.05276
2.29,6.52824,53.05276,53.05276,53.05276
2.3,6.52824,53.05276,53.05276,53.05276
2.31,6.55451,53.05276,53.05276,53.05276
2.32,6.55451,53.08256,53.08256,53.08256
2.33,6.55451,53.08256,53.08256,53.08256
2.34,6.55451,53.08256,53.08256,53.08256
2.35,6.55451,53.08256,53.08256,53.08256
2.36,6.55451,53.08256,53.08256,53.08256
2.37,6.55451,53.08256,53.08256,53.08256
2.38,6.55451,53.08256,53.08256,53.08256
2.39,6.55451,53.08256,53.08256,53.08256
2.4,6.55451,53.08256,53.08256,53.08256
2.41,6.6867,53.08256,53.08256,53.08256
2.42,6.6867,53.08473,53.08473,53.08473
2.43,6.6867,53.08473,53.08473,53.08473
2.44,6.6867,53.08473,53.08473,53.08473
2.45,6.6867,53.08473,53.08473,53.08473
2.46,6.6867,53.08473,53.08473,53.08473
2.47,6.6867,53.08473,53.08473,53.08473
2.48,6.6867,53.08473,53.08473,53.08473
2.49,6.6867,53.08473,53.08473,53.08473
2.5,6.6867,53.08473,53.08473,53.08473
2.51,6.69578,53.08473,53.08473,53.08473
2.52,6.69578,53.12785,53.12785,53.12785
2.53,6.69578,53.12785,53.12785,53.12785
2.54,6.69578,53.12785,53.12785,53.12785
2.55,6.69578,53.12785,53.12785,53.12785
2.56,6.69578,53.12785,53.12785,53.12785
2.57,6.69578,53.12785,53.12785,53.12785
2.58,6.69578,53.12785,53.12785,53.12785
2.59,6.69578,53.12785,53.12785,53.12785
2.6,6.69578,53.12785,53.12785,53.12785
2.61,6.65429,53.12785,53.12785,53.12785
2.62,6.65429,53.24008,53.24008,53.24008
2.63,6.65429,53.24008,53.24008,53.24008
2.64,6.65429,53.24008,53.24008,53.24008
2.65,6.65429,53.24008,53.24008,53.24008
2.66,6.65429,53.24008,53.24008,53.24008
2.67,6.65429,53.24008,53.24008,53.24008
2.68,6.65429,53.24008,53.24008,53.24008
2.69,6.65429,53.24008,53.24008,53.24008
2.7,6.65429,53.24008,53.24008,53.24008
2.71,6.59388,53.24008,53.24008,53.24008
2.72,6.59388,53.11307,53.11307,53.11307
2.73,6.59388,53.11307,53.11307,53.11307
2.74,6.59388,53.11307,53.11307,53.11307
2.75,6.59388,53.11307,53.11307,53.11307
2.76,6.59388,53.11307,53.11307,53.11307
2.77,6.59388,53.11307,53.11307,53.11307
2.78,6.59388,53.11307,53.11307,53.11307
2.79,6.59388,53.11307,53.11307,53.11307
2.8,6.59388,53.11307,53.11307,53.11307
2.81,6.54973,53.11307,53.11307,53.11307
2.82,6.54973,53.10658,53.10658,53.10658
2.83,6.54973,53.10658,53.10658,53.10658
2.84,6.54973,53.10658,53.10658,53.10658
2.85,6.54973,53.10658,53.10658,53.10658
2.86,6.54973,53.10658,53.10658,53.10658
2.87,6.54973,53.10658,53.10658,53.10658
2.88,6.54973,53.10658,53.10658,53.10658
2.89,6.54973,53.10658,53.10658,53.10658
2.9,6.54973,53.10658,53.10658,53.10658
2.91,6.63857,53.10658,53.10658,53.10658
2.92,6.63857,53.12041,53.12041,53.12041
2.93,6.63857,53.12041,53.12041,53.12041
2.94,6.63857,53.12041,53.12041,53.12041
2.95,6.63857,53.12041,53.12041,53.12041
2.96,6.63857,53.12041,53.12041,53.12041
2.97,6.63857,53.12041,53.12041,53.12041
2.98,6.63857,53.12041,53.12041,53.12041
2.99,6.63857,53.12041,53.12041,53.12041
3,6.63857,53.12041,53.12041,53.12041
3.01,6.54589,53.12041,53.12041,53.12041
3.02,6.54589,53.13772,53.13772,53.13772
3.03,6.54589,53.13772,53.13772,53.13772
3.04,6.54589,53.13772,53.13772,53.13772
3.05,6.54589,53.13772,53.13772,53.13772
3.06,6.54589,53.13772,53.13772,53.13772
3.07,6.54589,53.13772,53.13772,53.13772
3.08,6.54589,53.13772,53.13772,53.13772
3.09,6.54589,53.13772,53.13772,53.13772
3.1,6.54589,53.13772,53.13772,53.13772
3.11,6.68313,53.13772,53.13772,53.13772
3.12,6.68313,53.0926,53.0926,53.0926
3.13,6.68313,53.0926,53.0926,53.0926
3.14,6.68313,53.0926,53.0926,53.0926
3.15,6.68313,53.0926,53.0926,53.0926
3.16,6.68313,53.0926,53.0926,53.0926
3.17,6.68313,53.0926,53.0926,53.0926
3.18,6.68313,53.0926,53.0926,53.0926
3.19,6.68313,53.0926,53.0926,53.0926
3.2,6.68313,53.0926,53.0926,53.0926
3.21,6.60485,53.0926,53.0926,53.0926
3.22,6.60485,53.25561,53.25561,53.25561
3.23,6.60485,53.25561,53.25561,53.25561
3.24,6.60485,53.25561,53.25561,53.25561
3.25,6.60485,53.25561,53.25561,53.25561
3.26,6.60485,53.25561,53.25561,53.25561
3.27,6.60485,53.25561,53.25561,53.25561
3.28,6.60485,53.25561,53.25561,53.25561
3.29,6.60485,53.25561,53.25561,53.25561
3.3,6.60485,53.25561,53.25561,53.25561
3.31,6.68424,53.25561,53.25561,53.25561
3.32,6.68424,53.10316,53.10316,53.10316
3.33,6.68424,53.10316,53.10316,53.10316
3.34,6.68424,53.10316,53.10316,53.10316
3.35,6.68424,53.10316,53.10316,53.10316
3.36,6.68424,53.10316,53.10316,53.10316
3.37,6.68424,53.10316,53.10316,53.10316
3.38,6.68424,53.10316,53.10316,53.10316
3.39,6.68424,53.10316,53.10316,53.10316
3.4,6.68424,53.10316,53.10316,53.10316
3.41,6.6833,53.10316,53.10316,53.10316
3.42,6.6833,53.13256,53.13256,53.13256
3.43,6.6833,53.13256,53.13256,53.13256
3.44,6.6833,53.13256,53.13256,53.13256
3.45,6.6833,53.13256,53.13256,53.13256
3.46,6.6833,53.13256,53.13256,53.13256
3.47,6.6833,53.13256,53.13256,53.13256
3.48,6.6833,53.13256,53.13256,53.13256
3.49,6.6833,53.13256,53.13256,53.13256
3.5,6.6833,53.13256,53.13256,53.13256
3.51,6.62424,53.13256,53.13256,53.13256
3.52,6.62424,53.11563,53.11563,53.11563
3.53,6.62424,53.11563,53.11563,53.11563
3.54,6.62424,53.11563,53.11563,53.11563
3.55,6.62424,53.11563,53.11563,53.11563
3.56,6.62424,53.11563,53.11563,53.11563
3.57,6.62424,53.11563,53.11563,53.11563
3.58,6.62424,53.11563,53.11563,53.11563
3.59,6.62424,53.11563,53.11563,53.11563
3.6,6.62424,53.11563,53.11563,53.11563
3.61,6.67101,53.11563,53.11563,53.11563
3.62,6.67101,53.10703,53.10703,53.10703
3.63,6.67101,53.10703,53.10703,53.10703
3.64,6.67101,53.10703,53.10703,53.10703
3.65,6.67101,53.10703,53.10703,53.10703
3.66,6.67101,53.10703,53.10703,53.10703
3.67,6.67101,53.10703,53.10703,53.10703
3.68,6.67101,53.10703,53.10703,53.10703
3.69,6.67101,53.10703,53.10703,53.10703
3.7,6.67101,53.10703,53.10703,53.10703
3.71,6.55148,53.10703,53.10703,53.10703
3.72,6.55148,53.12826,53.12826,53.12826
3.73,6.55148,53.12826,53.12826,53.12826
3.74,6.55148,53.12826,53.12826,53.12826
3.75,6.55148,53.12826,53.12826,53.12826
3.76,6.55148,53.12826,53.12826,53.12826
3.77,6.55148,53.12826,53.12826,53.12826
3.78,6.55148,53.12826,53.12826,53.12826
3.79,6.55148,53.12826,53.12826,53.12826
3.8,6.55148,53.12826,53.12826,53.12826
3.81,6.55732,53.12826,53.12826,53.12826
3.82,6.55732,53.04374,53.04374,53.04374
3.83,6.55732,53.04374,53.04374,53.04374
3.84,6.55732,53.04374,53.04374,53.04374
3.85,6.55732,53.04374,53.04374,53.04374
3.86,6.55732,53.04374,53.04374,53.04374
3.87,6.55732,53.04374,53.04374,53.04374
3.88,6.55732,53.04374,53.04374,53.04374
3.89,6.55732,53.04374,53.04374,53.04374
3.9,6.55732,53.04374,53.04374,53.04374
3.91,6.63537,53.04374,53.04374,53.04374
3.92,6.63537,53.15272,53.15272,53.15272
3.93,6.63537,53.15272,53.15272,53.15272
3.94,6.63537,53.15272,53.15272,53.15272
3.95,6.63537,53.15272,53.15272,53.15272
3.96,6.63537,53.15272,53.15272,53.15272
3.97,6.63537,53.15272,53.15272,53.15272
3.98,6.63537,53.15272,53.15272,53.15272
3.99,6.63537,53.15272,53.15272,53.15272
4,7.63537,53.15272,53.15272,53.15272
4.01,6.60459,53.15272,53.15272,53.15272
4.02,6.60459,53.10582,53.10582,53.10582
4.03,6.60459,53.10582,53.10582,53.10582
4.04,6.60459,53.10582,53.10582,53.10582
4.05,6.55459,53.10582,53.10582,53.10582
4.06,6.55459,53.10582,53.10582,53.10582
4.07,6.55459,53.10582,53.10582,53.10582
4.08,6.55459,53.10582,53.10582,53.10582
4.09,6.55459,53.10582,53.10582,53.10582
4.1,6.55459,53.10582,53.10582,53.10582
4.11,6.56747,53.10582,53.10582,53.10582
4.12,6.56747,53.16519,53.16519,53.16519
4.13,6.56747,53.16519,53.16519,53.16519
4.14,6.56747,53.16519,53.16519,53.16519
4.15,6.56747,53.16519,53.16519,53.16519
4.16,6.56747,53.16519,53.16519,53.16519
4.17,6.56747,53.16519,53.16519,53.16519
4.18,6.56747,53.16519,53.16519,53.16519
4.19,6.56747,53.16519,53.16519,53.16519
4.2,6.56747,53.16519,53.16519,53.16519
4.21,6.48724,53.16519,53.16519,53.16519
4.22,6.48724,53.05596,53.05596,53.05596
4.23,6.48724,53.05596,53.05596,53.05596
4.24,6.48724,53.05596,53.05596,53.05596
4.25,6.48724,53.05596,53.05596,53.05596
4.26,6.48724,53.05596,53.05596,53.05596
4.27,6.48724,53.05596,53.05596,53.05596
4.28,6.48724,53.05596,53.05596,53.05596
4.29,6.48724,53.05596,53.05596,53.05596
4.3,6.48724,53.05596,53.05596,53.05596
4.31,6.37909,53.05596,53.05596,53.05596
4.32,6.37909,53.21688,53.21688,53.21688
4.33,6.37909,53.21688,53.21688,53.21688
4.34,6.37909,53.21688,53.21688,53.21688
4.35,6.37909,53.21688,53.21688,53.21688
4.36,6.37909,53.21688,53.21688,53.21688
4.37,6.37909,53.21688,53.21688,53.21688
4.38,6.37909,53.21688,53.21688,53.21688
4.39,6.37909,53.21688,53.21688,53.21688
4.4,6.37909,53.21688,53.21688,53.21688
4.41,6.27722,53.21688,53.21688,53.21688
4.42,6.27722,53.15961,53.15961,53.15961
4.43,6.27722,53.15961,53.15961,53.15961
4.44,6.27722,53.15961,53.15961,53.15961
4.45,6.27722,53.15961,53.15961,53.15961
4.46,6.27722,53.15961,53.15961,53.15961
4.47,6.27722,53.15961,53.15961,53.15961
4.48,6.27722,53.15961,53.15961,53.15961
4.49,6.27722,53.15961,53.15961,53.15961
4.5,6.27722,53.15961,53.15961,53.15961
4.51,6.17988,53.15961,53.15961,53.15961
4.52,6.17988,53.10986,53.10986,53.10986
4.53,6.17988,53.10986,53.10986,53.10986
4.54,6.17988,53.10986,53.10986,53.10986
4.55,6.17988,53.10986,53.10986,53.10986
4.56,6.17988,53.10986,53.10986,53.10986
4.57,6.17988,53.10986,53.10986,53.10986
4.58,6.17988,53.10986,53.10986,53.10986
4.59,6.17988,53.10986,53.10986,53.10986
4.6,6.17988,53.10986,53.10986,53.10986
4.61,6.10984,53.10986,53.10986,53.10986
4.62,6.10984,53.11219,53.11219,53.11219
4.63,6.10984,53.11219,53.11219,53.11219
4.64,6.10984,53.11219,53.11219,53.11219
4.65,6.10984,53.11219,53.11219,53.11219
4.66,6.10984,53.11219,53.11219,53.11219
4.67,6.10984,53.11219,53.11219,53.11219
4.68,6.10984,53.11219,53.11219,53.11219
4.69,6.10984,53.11219,53.11219,53.11219
4.7,6.10984,53.11219,53.11219,53.11219
4.71,6.01094,53.11219,53.11219,53.11219
4.72,6.01094,53.16681,53.16681,53.16681
4.73,6.01094,53.16681,53.16681,53.16681
4.74,6.01094,53.16681,53.16681,53.16681
4.75,6.01094,53.16681,53.16681,53.16681
4.76,6.01094,53.16681,53.16681,53.16681
4.77,6.01094,53.16681,53.16681,53.16681
4.78,6.01094,53.16681,53.16681,53.16681
4.79,6.01094,53.16681,53.16681,53.16681
4.8,6.01094,53.16681,53.16681,53.16681
4.81,5.86607,53.16681,53.16681,53.16681
4.82,5.86607,53.2083,53.2083,53.2083
4.83,5.86607,53.2083,53.2083,53.2083
4.84,5.86607,53.2083,53.2083,53.2083
4.85,5.86607,53.2083,53.2083,53.2083
4.86,5.86607,53.2083,53.2083,53.2083
4.87,5.86607,53.2083,53.2083,53.2083
4.88,5.86607,53.2083,53.2083,53.2083
4.89,5.86607,53.2083,53.2083,53.2083
4.9,5.86607,53.2083,53.2083,53.2083
4.91,5.723,53.2083,53.2083,53.2083
4.92,5.723,53.12877,53.12877,53.12877
4.93,5.723,53.12877,53.12877,53.12877
4.94,5.723,53.12877,53.12877,53.12877
4.95,5.723,53.12877,53.12877,53.12877
4.96,5.723,53.12877,53.12877,53.12877
4.97,5.723,53.12877,53.12877,53.12877
4.98,5.723,53.12877,53.12877,53.12877
4.99,5.723,53.12877,53.12877,53.12877
5,5.723,53.12877,53.12877,53.12877
5.01,5.83874,53.12877,53.12877,53.12877
5.02,5.83874,53.18639,53.18639,53.18639
5.03,5.83874,53.18639,53.18639,53.18639
5.04,5.83874,53.18639,53.18639,53.18639
5.05,5.83874,53.18639,53.18639,53.18639
5.06,5.83874,53.18639,53.18639,53.18639
5.07,5.83874,53.18639,53.18639,53.18639
5.08,5.83874,53.18639,53.18639,53.18639
5.09,5.83874,53.18639,53.18639,53.18639
5.1,5.83874,53.18639,53.18639,53.18639
5.11,5.71315,53.18639,53.18639,53.18639
5.12,5.71315,53.15571,53.15571,53.15571
5.13,5.71315,53.15571,53.15571,53.15571
5.14,5.71315,53.15571,53.15571,53.15571
5.15,5.71315,53.15571,53.15571,53.15571
5.16,5.71315,53.15571,53.15571,53.15571
5.17,5.71315,53.15571,53.15571,53.15571
5.18,5.71315,53.15571,53.15571,53.15571
5.19,5.71315,53.15571,53.15571,53.15571
5.2,5.71315,53.15571,53.15571,53.15571
5.21,5.5982,53.15571,53.15571,53.15571
5.22,5.5982,53.1019,53.1019,53.1019
5.23,5.5982,53.1019,53.1019,53.1019
5.24,5.5982,53.1019,53.1019,53.1019
5.25,5.5982,53.1019,53.1019,53.1019
5.26,5.5982,53.1019,53.1019,53.1019
5.27,5.5982,53.1019,53.1019,53.1019
5.28,5.5982,53.1019,53.1019,53.1019
5.29,5.5982,53.1019,53.1019,53.1019
5.3,5.5982,53.1019,53.1019,53.1019
5.31,5.34884,53.1019,53.1019,53.1019
5.32,5.34884,53.05837,53.05837,53.05837
5.33,5.34884,53.05837,53.05837,53.05837
5.34,5.34884,53.05837,53.05837,53.05837
5.35,5.34884,53.05837,53.05837,53.05837
5.36,5.34884,53.05837,53.05837,53.05837
5.37,5.34884,53.05837,53.05837,53.05837
5.38,5.34884,53.05837,53.05837,53.05837
5.39,5.34884,53.05837,53.05837,53.05837
5.4,5.34884,53.05837,53.05837,53.05837
5.41,5.18414,53.05837,53.05837,53.05837
5.42,5.18414,53.11951,53.11951,53.11951
5.43,5.18414,53.11951,53.11951,53.11951
5.44,5.18414,53.11951,53.11951,53.11951
5.45,5.18414,53.11951,53.11951,53.11951
5.46,5.18414,53.11951,53.11951,53.11951
5.47,5.18414,53.11951,53.11951,53.11951
5.48,5.18414,53.11951,53.11951,53.11951
5.49,5.18414,53.11951,53.11951,53.11951
5.5,5.18414,53.11951,53.11951,53.11951
5.51,5.22887,53.11951,53.11951,53.11951
5.52,5.22887,53.07679,53.07679,53.07679
5.53,5.22887,53.07679,53.07679,53.07679
5.54,5.22887,53.07679,53.07679,53.07679
5.55,5.22887,53.07679,53.07679,53.07679
5.56,5.22887,53.07679,53.07679,53.07679
5.57,5.22887,53.07679,53.07679,53.07679
5.58,5.22887,53.07679,53.07679,53.07679
5.59,5.22887,53.07679,53.07679,53.07679
5.6,5.22887,53.07679,53.07679,53.07679
5.61,5.28732,53.07679,53.07679,53.07679
5.62,5.28732,53.10948,53.10948,53.10948
5.63,5.28732,53.10948,53.10948,53.10948
5.64,5.28732,53.10948,53.10948,53.10948
5.65,5.28732,53.10948,53.10948,53.10948
5.66,5.28732,53.10948,53.10948,53.10948
5.67,5.28732,53.10948,53.10948,53.10948
5.68,5.28732,53.10948,53.10948,53.10948
5.69,5.28732,53.10948,53.10948,53.10948
5.7,5.28732,53.10948,53.10948,53.10948
5.71,5.42137,53.10948,53.10948,53.10948
5.72,5.42137,53.1708,53.1708,53.1708
5.73,5.42137,53.1708,53.1708,53.1708
5.74,5.42137,53.1708,53.1708,53.1708
5.75,5.42137,53.1708,53.1708,53.1708
5.76,5.42137,53.1708,53.1708,53.1708
5.77,5.42137,53.1708,53.1708,53.1708
5.78,5.42137,53.1708,53.1708,53.1708
5.79,5.42137,53.1708,53.1708,53.1708
5.8,5.42137,53.1708,53.1708,53.1708
5.81,5.51966,53.1708,53.1708,53.1708
5.82,5.51966,53.11529,53.11529,53.11529
5.83,5.51966,53.11529,53.11529,53.11529
